Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
AGAP3	-0.384385166498108	0.000431213810965872	0.00162266849232011	80	80
AGAP4	-0.317357131563723	0.00412552849977502	0.0112854841856083	80	80
AGAP5	-0.201518030937767	0.073052543155907	0.129458611179341	80	80
AGAP6	-0.289067316927283	0.00930672552811887	0.0226124527458978	80	80
AGAP7	-0.244357076372626	0.0289307990600054	0.059482550069867	80	80
AGAP8	-0.309732863241112	0.00517649047092115	0.013691362534673	80	80
AGA	0.111234652958375	0.32594855588046	0.434250242113338	80	80
AGBL1	-0.244109652571331	0.0290986950998818	0.0597774789894536	80	20
AGBL2	-0.271370517784434	0.0148963273391631	0.0338905742034072	80	80
AGBL3	0.0924822155432467	0.414546997628641	0.52489963919328	80	80
AGBL4	0.286854648798666	0.00988615482511599	0.0238073506801827	80	72
AGBL5	-0.241803283886788	0.0307036757815956	0.0626077142006076	80	80
AGER	-0.183489829554823	0.103266861361707	0.172352348698768	80	80
AGFG1	0.0272153234075524	0.810613593157968	0.866429382402136	80	80
AGFG2	-0.148954864405542	0.187271226305136	0.279371361093902	80	80
AGGF1	0.443548761478233	3.77682449950106e-05	0.000199166649732384	80	80
AGK	-0.0675995057882682	0.551312489854982	0.653958456490605	80	80
AGL	0.372129977214784	0.000676346191322176	0.00238011067939375	80	80
AGMAT	-0.0693879897743666	0.540805641385473	0.644622922777651	80	80
AGPAT1	0.0320065602003036	0.778064638418808	0.841712735776187	80	80
AGPAT2	-0.515587359440833	9.87089662348383e-07	8.49319791053126e-06	80	80
AGPAT3	-0.11485250805866	0.310360392390324	0.418153813788134	80	80
AGPAT4	0.182854568331164	0.104486778779989	0.174076397458075	80	80
AGPAT5	0.058590166718032	0.60568505329378	0.700576249685638	80	80
AGPAT6	-0.0419814766918537	0.711570930432009	0.787997725530499	80	80
AGPAT9	0.232981573160548	0.0375469098464927	0.0741872926242602	80	80
AGPHD1	0.0741277251215769	0.513444591296612	0.619599133833319	80	80
AGPS	0.174900381981234	0.120728545655025	0.195987421512153	80	80
AGR2	-0.228337937951386	0.0416329020285211	0.080863746849637	80	80
AGR3	-0.107474718716696	0.342668375490436	0.451512446525023	80	79
AGRN	-0.430083128523839	6.84464575548807e-05	0.000334602415225172	80	80
AGRP	0.0501305558081069	0.658777022059789	0.745358927197745	80	72
AGTPBP1	0.514584345845386	1.04461118932091e-06	8.92207434581997e-06	80	80
AGTR1	0.651191705221523	6.14735852122343e-11	1.7786417946244e-09	80	80
AGTR2	0.686815855746846	2.01189447254402e-12	9.00188558522171e-11	80	52
AGTRAP	-0.239510282021273	0.0323726069405546	0.0654377655178077	80	80
AGT	0.207249204776533	0.0650955484221026	0.117693088518017	80	80
AGXT2L1	-0.107660823734684	0.341828365171022	0.450739634219647	80	57
AGXT2L2	-0.0991922869387512	0.381355687418008	0.491819589226481	80	80
AGXT2	-0.0403697813507935	0.722184744204243	0.796774109425247	80	17
AGXT	-0.326998587698391	0.003070580801976	0.00877392109654472	80	59
AHCTF1	0.144232955412776	0.201799587656609	0.296410193374559	80	80
AHCYL1	0.418332322628669	0.000112712585072885	0.000514669891738683	80	80
AHCYL2	0.0644256023260802	0.570197070328636	0.670503486957121	80	80
AHCY	-0.41739172087881	0.00011721141042513	0.000531295011936294	80	80
AHDC1	-0.184380215912752	0.101575739837231	0.170008548303646	80	80
AHI1	0.27160686086722	0.0148058388916612	0.0337475122808533	80	80
AHNAK2	-0.23787574506162	0.033608260797048	0.0676071143607386	80	80
AHNAK	0.278997917239641	0.0122058357161767	0.0285669427752424	80	80
AHRR	-0.0384931526808392	0.734609552228694	0.80688651833779	80	80
AHR	0.0221017099050391	0.845709080437844	0.892314264314976	80	80
AHSA1	-0.434617191686132	5.61842416179197e-05	0.000282132883646956	80	80
AHSA2	-0.318607761178456	0.00397258238242218	0.0109313082185981	80	80
AHSG	-0.322156848356112	0.00356566862524651	0.00996014176538081	80	72
AHSP	0.094737339185178	0.403209635613736	0.513235537092871	80	35
AICDA	0.428088000670009	7.45923256913163e-05	0.000360145963514307	80	72
AIDA	-0.0896268634476387	0.429163842631481	0.539391826116768	80	80
AIF1L	0.431162845530802	6.53197198454748e-05	0.000321891761264208	80	80
AIF1	0.554079993215083	9.7252856629217e-08	1.1322432278636e-06	80	80
AIFM1	-0.0638959733509599	0.573377527379797	0.673433679098147	80	80
AIFM2	-0.425553664480198	8.3137103193931e-05	0.000394009837986454	80	80
AIFM3	-0.320432814520284	0.00375844304589858	0.0104198411139552	80	80
AIG1	-0.136782242117642	0.22633311491636	0.325216676068842	80	80
AIM1L	-0.334039746051269	0.00246004646715496	0.00725622814825574	80	79
AIM1	0.142562150321923	0.207128431803391	0.302759509576454	80	80
AIM2	0.363752550468899	0.000910894624822746	0.00307016852781459	80	80
AIMP1	-0.524036024794756	6.08142894483313e-07	5.54529924158467e-06	80	80
AIMP2	-0.545497396384553	1.67219089351909e-07	1.81584342077094e-06	80	80
AIPL1	-0.222202260490947	0.0475914571731789	0.0903290937263665	80	26
AIP	-0.255488355603519	0.0221786382806931	0.0475336386294188	80	80
AIRE	0.0630961619648858	0.578196019534416	0.677303464459103	80	63
AJAP1	0.272553863120503	0.0144480091857391	0.0330667694434673	80	80
AK1	-0.199426051497993	0.0761444243396838	0.134027069443833	80	80
AK2	-0.336857482190192	0.00224795784394783	0.00671879698499015	80	80
AK3L1	-0.197647584170019	0.0788544841478523	0.138002402957037	80	80
AK3	0.377600722977996	0.000554431698950949	0.00200705711637639	80	80
AK5	0.0353999439119592	0.755237204106841	0.82343968309971	80	80
AK7	-0.03673270158578	0.746327497049325	0.816501818703868	80	80
AKAP10	0.414113190942132	0.000134222547931923	0.000596394847715957	80	80
AKAP11	0.414256302406543	0.000133434759382279	0.000593552526440298	80	80
AKAP12	0.579929450385219	1.72753767886555e-08	2.49917969385587e-07	80	80
AKAP13	0.454780483712118	2.25563970028166e-05	0.00012780433632042	80	80
AKAP14	-0.329123713671727	0.00287340547352115	0.00828800142406728	80	27
AKAP1	-0.376348108677937	0.000580424177713689	0.00208954840638727	80	80
AKAP2	0.713188354960161	1.15046072377554e-13	7.62774959197482e-12	80	80
AKAP3	0.421390596168175	9.91651964787696e-05	0.00045965363131682	80	80
AKAP4	0.12471984606026	0.270339128794509	0.374720143726207	80	26
AKAP5	0.162922364878959	0.148751733763883	0.231882933026842	80	80
AKAP6	0.534813680075757	3.2156572289742e-07	3.20729422445213e-06	80	80
AKAP7	0.27063734967405	0.0151800812801054	0.0344160437878268	80	80
AKAP8L	-0.339953177105672	0.00203400994000828	0.00615839015737183	80	80
AKAP8	-0.255049946254465	0.0224165698183648	0.0479490036173882	80	80
AKAP9	0.29607898354731	0.00766217125765184	0.019139771089197	80	80
AKD1	0.253648995853665	0.0231915267466831	0.0493475926499538	80	80
AKIRIN1	0.47631054963158	7.97137384146107e-06	5.13037515515423e-05	80	80
AKIRIN2	0.313509095013078	0.00462950918362361	0.0124585264340251	80	80
AKNAD1	0.0238076254694395	0.833964134677775	0.884236163612653	80	59
AKNA	0.665352612663485	1.66920777527074e-11	5.80911909361447e-10	80	80
AKR1A1	-0.18320924283164	0.103804306980842	0.17305731676085	80	80
AKR1B10	0.0503106606826177	0.65762769023571	0.744403032196322	80	79
AKR1B15	-0.158126992659969	0.161243295555765	0.247361747067762	80	65
AKR1B1	0.422399377127065	9.50381466484031e-05	0.000442794452190595	80	80
AKR1C1	0.177169796624942	0.115908832783009	0.189537736008935	80	80
AKR1C2	0.156985054401684	0.164329292758963	0.251318839398901	80	80
AKR1C3	-0.0745378162677056	0.511110935731955	0.617392464919795	80	80
AKR1C4	-0.0985567138559482	0.384429157737707	0.49460925511063	80	73
AKR1CL1	-0.308424514225753	0.00537894232334221	0.0141501994488568	80	16
AKR1D1	0.0353827726895228	0.75535220802757	0.823470075748224	80	31
AKR1E2	-0.228707818147452	0.0412944504631746	0.080286099066524	80	80
AKR7A2	-0.086771035916904	0.4440726018778	0.553858947846441	80	80
AKR7A3	-0.17697251829922	0.11632182794119	0.190038308778962	80	80
AKR7L	-0.286774028969632	0.00990784885080214	0.0238478483476297	80	80
AKT1S1	-0.364517311687932	0.000886763466779262	0.00300592836165261	80	80
AKT1	-0.182338504714418	0.105486033390862	0.175442289718696	80	80
AKT2	-0.0265398434274776	0.815229755054967	0.870009283285659	80	80
AKT3	0.664212554453372	1.85874855944796e-11	6.35573760737237e-10	80	80
AKTIP	0.238983048864655	0.0327669382492127	0.0661391687529773	80	80
ALAD	0.141876773725775	0.209343072755843	0.305266618954115	80	80
ALAS1	-0.193218374292693	0.0859388263793083	0.148199392096005	80	80
ALAS2	0.216869552093647	0.0533255121440539	0.0995412952877983	80	62
ALB	0.0756612367193299	0.504745966708547	0.612047511646154	80	79
ALCAM	0.374762092446127	0.000614929676161934	0.00219198278404434	80	80
ALDH16A1	-0.400331396489466	0.000233729818768787	0.000961009359953482	80	80
ALDH18A1	-0.241824710349605	0.0306884291531373	0.0625831493907008	80	80
ALDH1A1	0.428024849009608	7.47949657641919e-05	0.000360946147392507	80	80
ALDH1A2	0.203393220465479	0.0703674444367828	0.125651781125733	80	80
ALDH1A3	0.5216165575268	6.99561298086433e-07	6.25638748480684e-06	80	80
ALDH1B1	0.29035496050284	0.00898339346961054	0.0219588668914854	80	80
ALDH1L1	-0.0299663481934429	0.791881585273993	0.852557490305171	80	79
ALDH1L2	0.64947166354194	7.16866336689341e-11	2.03500561383263e-09	80	80
ALDH2	0.129506659788036	0.252233392744109	0.354438747660179	80	80
ALDH3A1	-0.125061976485452	0.269016779947455	0.373243485663526	80	80
ALDH3A2	0.0179616287576917	0.874348082229748	0.913193471476032	80	80
ALDH3B1	-0.289088606870811	0.0093012978502557	0.0226048812938806	80	80
ALDH3B2	-0.425103533906075	8.47464637371181e-05	0.000400569377533662	80	79
ALDH4A1	0.0623563578015818	0.582669550067295	0.681034643824921	80	80
ALDH5A1	0.272036603670342	0.0146425202785524	0.0334415056198279	80	80
ALDH6A1	0.468509532637015	1.17149547195296e-05	7.18989347566032e-05	80	80
ALDH7A1	-0.0964921212257433	0.39451506217643	0.504532503014829	80	80
ALDH8A1	-0.0610895360930178	0.590366465255741	0.687799001854532	80	80
ALDH9A1	0.31963846783629	0.00385034851714447	0.0106488923425946	80	80
ALDOA	-0.673522247454454	7.61644318744486e-12	2.89262159812105e-10	80	80
ALDOB	0.0832657907923976	0.462761580164446	0.572025137232913	80	80
ALDOC	-0.39393492472388	0.000299927641589062	0.001189915769136	80	80
ALG10B	0.267067423522642	0.0166293838322198	0.0371718992427872	80	80
ALG10	0.0866300135617755	0.444816238224396	0.554503556624026	80	80
ALG11	-0.0537396475854172	0.635899681282465	0.726790268579661	80	80
ALG12	-0.0815145813799822	0.472257202861592	0.580608226840126	80	80
ALG13	-0.0212002221363666	0.851929451180289	0.896892473033742	80	80
ALG14	0.0556082396623153	0.624185813749661	0.717047476279197	80	80
ALG1L2	-0.284408769855303	0.0105630986059828	0.0252047878046136	80	46
ALG1L	-0.356074488389248	0.00118840347354481	0.00386948285984067	80	80
ALG1	-0.24736580447466	0.0269537288689076	0.0560018773985941	80	80
ALG2	0.00884626183005045	0.937923833648407	0.957455754818852	80	80
ALG3	-0.633910153578493	2.75770132840311e-10	6.53792488269533e-09	80	80
ALG5	-0.220313537338559	0.0495612373192789	0.0934871483004895	80	80
ALG6	0.0147258153423478	0.896846703671348	0.929199315452267	80	80
ALG8	-0.337832521445533	0.00217848650303144	0.0065341232192596	80	80
ALG9	0.1156839876541	0.306847189819402	0.41453406448941	80	80
ALKBH1	0.238231738122142	0.0333358254619063	0.0671350298815306	80	80
ALKBH2	-0.222738155976782	0.0470444676962224	0.0894604192431178	80	80
ALKBH3	-0.0253249546832685	0.823547930136379	0.876375079735443	80	80
ALKBH4	-0.310984435559378	0.00498917235099802	0.0132802425167624	80	80
ALKBH5	0.249399144988836	0.0256833820866452	0.0537799078204522	80	80
ALKBH6	-0.56676112903839	4.24389637664703e-08	5.47174484052995e-07	80	80
ALKBH7	-0.362720954842069	0.000944390756097573	0.00317158976622809	80	80
ALKBH8	0.327098200593876	0.00306107489170323	0.00875315260333677	80	80
ALK	0.351401064275053	0.00139276808798929	0.00444535754454676	80	78
ALLC	0.498753276568993	2.49456138601586e-06	1.88237369402331e-05	80	62
ALMS1P	0.181186511990006	0.107743452504464	0.178695343639007	80	76
ALMS1	0.393258331418181	0.000307854167358249	0.00121471044167036	80	80
ALOX12B	-0.151563520209839	0.179577404207876	0.269952689947109	80	77
ALOX12P2	-0.301416138607267	0.00658733818891386	0.0168398572261098	80	79
ALOX12	-0.0609175134699482	0.591415164460015	0.688623002838042	80	80
ALOX15B	0.230628271022201	0.039573706570456	0.0775107276999348	80	80
ALOX15	0.412870203535346	0.000141247783814719	0.000622783003523916	80	69
ALOX5AP	0.471044916453819	1.03477253257363e-05	6.44352625425268e-05	80	80
ALOX5	-0.0583792006804606	0.606986009561941	0.701820347515462	80	80
ALOXE3	-0.181566564419674	0.106994601597997	0.177603955924231	80	79
ALPI	0.0406405482306846	0.720397876559899	0.795430849476971	80	59
ALPK1	0.0108432699483818	0.923948240183445	0.947392064469096	80	80
ALPK2	0.273848395906265	0.0139709758821493	0.0321178088010059	80	80
ALPK3	0.255983521972742	0.0219124970110668	0.047035396075445	80	80
ALPL	0.355671680526586	0.00120488260613118	0.00391709608912812	80	80
ALPPL2	-0.142246436624711	0.208146509843579	0.304088555873212	80	68
ALPP	-0.237590397799814	0.033827978135766	0.0680279185845244	80	70
ALS2CL	-0.390205688455129	0.000346064545494386	0.00134485921822466	80	80
ALS2CR11	0.111580404217112	0.324437620780053	0.432531894542776	80	78
ALS2CR12	0.168866409823404	0.134291281671664	0.213492902399096	80	72
ALS2CR4	0.302225613525155	0.00643650648688158	0.0164930735460391	80	80
ALS2CR8	0.255073732905567	0.0224036048360929	0.0479265128501741	80	80
ALS2	0.0480692795892205	0.671986719067495	0.756584632641097	80	80
ALX1	-0.0913771943059131	0.420169156686906	0.530473052907255	80	43
ALX3	0.0657845831811884	0.562074252327081	0.66378518906324	80	80
ALX4	-0.190388538372291	0.0907229179521889	0.154811512146821	80	23
AMAC1L2	-0.0257104152131804	0.82090658251539	0.874611169376758	80	71
AMAC1L3	0.0837830414941351	0.459976990568592	0.569627070946631	80	29
AMAC1	0.0549860040294063	0.628076351185047	0.720543454327429	80	22
AMACR	0.184797035207548	0.100791537852452	0.16894362254744	80	80
AMBN	-0.029567759349473	0.794588600997761	0.85481318117349	80	20
AMBP	0.104363142692184	0.356904145833832	0.466342988066265	80	80
AMBRA1	-0.309833389683019	0.00516121817053757	0.013660117212117	80	80
AMD1	0.432148456886166	6.25817302559615e-05	0.000309910202219975	80	80
AMDHD1	0.215134436865654	0.0553088945318678	0.102704516106409	80	80
AMDHD2	-0.307309289527131	0.00555701238666121	0.0145520960330307	80	80
AMELX	-0.0546506593077937	0.630177318122435	0.722022035332242	80	19
AMFR	-0.0570892748175272	0.614967011935964	0.708955545588561	80	80
AMHR2	0.175861352873116	0.118669223247778	0.193179470453874	80	72
AMH	-0.171779542313366	0.127605804327638	0.205136473683363	80	74
AMICA1	0.638488061062234	1.87004741062793e-10	4.6653389418969e-09	80	80
AMIGO1	0.376169070405953	0.000584228851833314	0.00210131153236627	80	80
AMIGO2	-0.201244138998602	0.0734515215973215	0.130012516825521	80	80
AMIGO3	-0.21593430692785	0.054387211722963	0.101194774932404	80	80
AMMECR1L	0.168408106120784	0.135366805405338	0.214866441381214	80	80
AMMECR1	-0.00294266276188971	0.979332483560576	0.986088239174327	80	80
AMN1	-0.0951832371055464	0.400989707277912	0.511008449612242	80	80
AMN	-0.279953512598311	0.0119005249528289	0.0279695226570993	80	80
AMOTL1	0.645670914901552	1.00331439317187e-10	2.70870402837815e-09	80	80
AMOTL2	0.371565600110169	0.000690222102996254	0.00242023200295872	80	80
AMOT	0.162576729911462	0.149627106346571	0.232818203400359	80	80
AMPD1	0.531950910383107	3.81693126072777e-07	3.72160311707749e-06	80	72
AMPD2	0.23066050727205	0.0395453398844325	0.077462924666962	80	80
AMPD3	0.150563700720044	0.182498515343474	0.27329365757622	80	80
AMPH	0.600714549008638	3.84578577732027e-09	6.55224076817135e-08	80	80
AMTN	0.045507032806613	0.688546002960921	0.769998357456412	80	59
AMT	-0.100216480155067	0.376434176654065	0.486691965968857	80	80
AMY1A	0.204528566051641	0.0687807057927092	0.123216873474959	80	78
AMY2A	0.218706428779173	0.0512896759421524	0.096273970417712	80	79
AMY2B	0.174168390619111	0.122315490571501	0.197978967040428	80	80
AMZ1	0.0218752626631595	0.847270721728645	0.893404929984936	80	80
AMZ2P1	0.175129650646457	0.120234758566866	0.195370245311069	80	80
AMZ2	0.067682458396619	0.550822998391967	0.653496726043217	80	80
ANAPC10	-0.00437902277514238	0.969248439611736	0.97941935853871	80	80
ANAPC11	-0.536447175976866	2.91395456411747e-07	2.95000193165495e-06	80	80
ANAPC13	0.190458971910564	0.0906013469744662	0.154725551861834	80	80
ANAPC16	0.0881257454072846	0.436964527882549	0.547086749510612	80	80
ANAPC1	0.233831749548261	0.0368363208641768	0.0729158586967345	80	80
ANAPC2	-0.174086541071323	0.122493928021962	0.198250619626111	80	80
ANAPC4	-0.109450767708216	0.333815279156841	0.442380448880592	80	80
ANAPC5	-0.00369820318995905	0.974027666621228	0.982517129006941	80	80
ANAPC7	-0.247417867328267	0.0269205506806541	0.0559433755591706	80	80
ANGEL1	0.378175104318212	0.000542872230276103	0.00197361300222496	80	80
ANGEL2	0.287302013743779	0.00976652561433631	0.0235685964825174	80	80
ANGPT1	0.770619098261946	6.34798674055174e-17	1.14963215424492e-14	80	80
ANGPT2	0.0902042169876867	0.426184847912589	0.536509586169939	80	80
ANGPT4	0.571588274888296	3.06663594997297e-08	4.14515083244792e-07	80	71
ANGPTL1	0.765621302105503	1.32600567907035e-16	2.23580561008077e-14	80	80
ANGPTL2	0.318294567202422	0.00401040303444655	0.0110182541121934	80	80
ANGPTL3	0.203244762721029	0.0705770859603908	0.125904526112667	80	72
ANGPTL4	-0.103246221743193	0.362101996866657	0.471803043724094	80	80
ANGPTL5	0.539918216170449	2.35945154090757e-07	2.4468988700218e-06	80	69
ANGPTL6	0.52457047212493	5.89531697219694e-07	5.3973941124202e-06	80	79
ANGPTL7	0.600726084629026	3.84246562630895e-09	6.55224076817135e-08	80	72
ANG	-0.206876899974904	0.0655902026864691	0.118499794415726	80	80
ANK1	-0.247748516321572	0.0267106434538525	0.0555957726204002	80	80
ANK2	0.751413976929857	9.77877595125768e-16	1.26664290616324e-13	80	80
ANK3	0.0882856075022156	0.436130001598062	0.546251709865298	80	80
ANKAR	0.110922789987093	0.327315240395245	0.435714883746723	80	80
ANKDD1A	0.285205371440142	0.0103383149141791	0.0247560114356549	80	80
ANKFN1	-0.129096563573202	0.253751258686996	0.356136686901475	80	76
ANKFY1	0.594241785856216	6.21059014852342e-09	1.00975006413108e-07	80	80
ANKHD1-EIF4EBP3	0.322172253310559	0.00356398661846634	0.00995828775294044	80	80
ANKHD1	0.152373832030938	0.177235086832081	0.267232582743499	80	80
ANKH	0.498394160782504	2.54303141208904e-06	1.91304428419421e-05	80	80
ANKIB1	0.0137968804057867	0.903321449120723	0.933583314311874	80	80
ANKK1	-0.247336422584581	0.0269724683940459	0.0560334051321448	80	79
ANKLE1	0.236114666214352	0.0349836017560436	0.0698993019456999	80	80
ANKLE2	-0.294927418795701	0.00791333763129871	0.0196992453519882	80	80
ANKMY1	-0.151877701221047	0.178666557031834	0.268934830613024	80	80
ANKMY2	-0.247490065128084	0.0268745982806012	0.0558716271014327	80	80
ANKRA2	-0.0182641326891623	0.872249571783111	0.911634571684614	80	80
ANKRD10	-0.450848087235143	2.70733004430245e-05	0.000149626076113341	80	80
